id,district
1,6
2,6
3,6
4,6
5,5
6,5
7,5
8,5
9,5
10,5
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,2
20,2
21,2
22,2
23,2
24,2
25,6
26,6
27,6
28,6
29,5
30,5
31,5
32,5
33,5
34,5
35,5
36,5
37,5
38,5
39,5
40,5
41,5
42,5
43,2
44,2
45,2
46,2
47,2
48,2
49,6
50,6
51,6
52,6
53,5
54,5
55,5
56,5
57,5
58,5
59,5
60,5
61,5
62,5
63,5
64,5
65,5
66,5
67,5
68,2
69,2
70,2
71,2
72,2
73,6
74,6
75,6
76,6
77,6
78,5
79,5
80,5
81,5
82,5
83,5
84,5
85,5
86,5
87,5
88,5
89,5
90,5
91,5
92,2
93,2
94,2
95,2
96,2
97,6
98,6
99,6
100,6
101,5
102,5
103,5
104,5
105,5
106,5
107,5
108,5
109,5
110,5
111,5
112,5
113,5
114,5
115,5
116,2
117,2
118,2
119,2
120,2
121,6
122,6
123,6
124,5
125,5
126,5
127,5
128,3
129,3
130,5
131,5
132,5
133,5
134,5
135,5
136,5
137,5
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,6
146,6
147,5
148,5
149,5
150,3
151,3
152,3
153,3
154,5
155,5
156,5
157,5
158,5
159,5
160,5
161,5
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,6
170,6
171,5
172,6
173,6
174,3
175,3
176,3
177,3
178,3
179,3
180,3
181,3
182,3
183,3
184,3
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,6
194,6
195,6
196,6
197,3
198,3
199,3
200,3
201,3
202,3
203,3
204,3
205,3
206,3
207,3
208,3
209,3
210,2
211,2
212,2
213,2
214,2
215,2
216,2
217,6
218,6
219,6
220,6
221,3
222,3
223,3
224,3
225,3
226,3
227,3
228,3
229,3
230,3
231,3
232,3
233,3
234,2
235,2
236,2
237,2
238,2
239,2
240,2
241,6
242,6
243,6
244,6
245,6
246,3
247,3
248,3
249,6
250,3
251,3
252,3
253,3
254,3
255,3
256,2
257,2
258,2
259,2
260,2
261,2
262,2
263,2
264,2
265,6
266,6
267,6
268,6
269,6
270,3
271,3
272,6
273,6
274,3
275,3
276,3
277,3
278,3
279,3
280,3
281,3
282,3
283,2
284,2
285,2
286,2
287,2
288,2
289,6
290,6
291,6
292,6
293,6
294,6
295,6
296,6
297,6
298,3
299,3
300,3
301,3
302,3
303,3
304,3
305,3
306,3
307,2
308,2
309,2
310,2
311,2
312,2
313,6
314,6
315,6
316,6
317,6
318,6
319,6
320,6
321,3
322,3
323,3
324,3
325,3
326,3
327,3
328,3
329,3
330,2
331,2
332,2
333,2
334,2
335,2
336,1
337,6
338,6
339,6
340,6
341,6
342,6
343,6
344,6
345,3
346,3
347,3
348,3
349,3
350,3
351,3
352,3
353,2
354,2
355,2
356,2
357,1
358,1
359,1
360,1
361,6
362,6
363,6
364,6
365,6
366,6
367,6
368,6
369,6
370,6
371,3
372,3
373,3
374,3
375,3
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,6
386,6
387,6
388,6
389,6
390,6
391,6
392,6
393,4
394,4
395,3
396,3
397,3
398,4
399,1
400,1
401,1
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,6
410,4
411,6
412,6
413,4
414,4
415,4
416,4
417,4
418,4
419,4
420,4
421,4
422,4
423,4
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,4
434,4
435,4
436,4
437,4
438,4
439,4
440,4
441,4
442,4
443,4
444,4
445,4
446,4
447,4
448,4
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,4
458,4
459,4
460,4
461,4
462,4
463,4
464,4
465,4
466,4
467,4
468,4
469,4
470,4
471,4
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,4
482,4
483,4
484,4
485,4
486,4
487,4
488,4
489,4
490,4
491,4
492,4
493,4
494,4
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,4
506,4
507,4
508,4
509,4
510,4
511,4
512,4
513,4
514,4
515,4
516,4
517,4
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,4
530,4
531,4
532,4
533,4
534,4
535,4
536,4
537,4
538,4
539,4
540,4
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,4
554,4
555,4
556,4
557,4
558,4
559,4
560,4
561,4
562,4
563,4
564,4
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
