id,district
1,4
2,4
3,4
4,4
5,4
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,4
14,4
15,4
16,4
17,4
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,4
26,4
27,4
28,4
29,4
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,4
38,4
39,4
40,4
41,1
42,1
43,1
44,2
45,2
46,2
47,2
48,2
49,4
50,4
51,4
52,4
53,1
54,1
55,1
56,2
57,2
58,2
59,2
60,2
61,4
62,4
63,4
64,4
65,4
66,1
67,1
68,2
69,2
70,2
71,2
72,3
73,4
74,4
75,4
76,4
77,4
78,1
79,1
80,1
81,1
82,3
83,3
84,3
85,4
86,4
87,4
88,1
89,1
90,1
91,1
92,3
93,3
94,3
95,3
96,3
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,3
105,3
106,3
107,3
108,3
109,1
110,1
111,1
112,1
113,1
114,3
115,3
116,3
117,3
118,3
119,3
120,3
121,1
122,1
123,1
124,1
125,3
126,3
127,3
128,3
129,3
130,3
131,3
132,3
133,1
134,1
135,1
136,1
137,3
138,3
139,3
140,3
141,3
142,3
143,3
144,3
