id,district
1,1
2,1
3,1
4,1
5,1
6,2
7,2
8,2
9,2
10,2
11,3
12,3
13,3
14,3
15,3
16,4
17,4
18,4
19,4
20,4
21,1
22,1
23,1
24,1
25,1
26,2
27,2
28,2
29,2
30,2
31,3
32,3
33,3
34,3
35,3
36,4
37,4
38,4
39,4
40,4
41,1
42,1
43,1
44,1
45,1
46,2
47,2
48,2
49,2
50,2
51,3
52,3
53,3
54,3
55,3
56,4
57,4
58,4
59,4
60,4
61,1
62,1
63,1
64,1
65,1
66,2
67,2
68,2
69,2
70,2
71,3
72,3
73,3
74,3
75,3
76,4
77,4
78,4
79,4
80,4
81,1
82,1
83,1
84,1
85,1
86,2
87,2
88,2
89,2
90,2
91,3
92,3
93,3
94,3
95,3
96,4
97,4
98,4
99,4
100,4
101,1
102,1
103,1
104,1
105,1
106,2
107,2
108,2
109,2
110,2
111,3
112,3
113,3
114,3
115,3
116,4
117,4
118,4
119,4
120,4
121,1
122,1
123,1
124,1
125,1
126,2
127,2
128,2
129,2
130,2
131,3
132,3
133,3
134,3
135,3
136,4
137,4
138,4
139,4
140,4
141,1
142,1
143,1
144,1
145,1
146,2
147,2
148,2
149,2
150,2
151,3
152,3
153,3
154,3
155,3
156,4
157,4
158,4
159,4
160,4
161,1
162,1
163,1
164,1
165,1
166,2
167,2
168,2
169,2
170,2
171,3
172,3
173,3
174,3
175,3
176,4
177,4
178,4
179,4
180,4
181,1
182,1
183,1
184,1
185,1
186,2
187,2
188,2
189,2
190,2
191,3
192,3
193,3
194,3
195,3
196,4
197,4
198,4
199,4
200,4
201,1
202,1
203,1
204,1
205,1
206,2
207,2
208,2
209,2
210,2
211,3
212,3
213,3
214,3
215,3
216,4
217,4
218,4
219,4
220,4
221,1
222,1
223,1
224,1
225,1
226,2
227,2
228,2
229,2
230,2
231,3
232,3
233,3
234,3
235,3
236,4
237,4
238,4
239,4
240,4
241,1
242,1
243,1
244,1
245,1
246,2
247,2
248,2
249,2
250,2
251,3
252,3
253,3
254,3
255,3
256,4
257,4
258,4
259,4
260,4
261,1
262,1
263,1
264,1
265,1
266,2
267,2
268,2
269,2
270,2
271,3
272,3
273,3
274,3
275,3
276,4
277,4
278,4
279,4
280,4
281,1
282,1
283,1
284,1
285,1
286,2
287,2
288,2
289,2
290,2
291,3
292,3
293,3
294,3
295,3
296,4
297,4
298,4
299,4
300,4
301,1
302,1
303,1
304,1
305,1
306,2
307,2
308,2
309,2
310,2
311,3
312,3
313,3
314,3
315,3
316,4
317,4
318,4
319,4
320,4
321,1
322,1
323,1
324,1
325,1
326,2
327,2
328,2
329,2
330,2
331,3
332,3
333,3
334,3
335,3
336,4
337,4
338,4
339,4
340,4
341,1
342,1
343,1
344,1
345,1
346,2
347,2
348,2
349,2
350,2
351,3
352,3
353,3
354,3
355,3
356,4
357,4
358,4
359,4
360,4
361,1
362,1
363,1
364,1
365,1
366,2
367,2
368,2
369,2
370,2
371,3
372,3
373,3
374,3
375,3
376,4
377,4
378,4
379,4
380,4
381,1
382,1
383,1
384,1
385,1
386,2
387,2
388,2
389,2
390,2
391,3
392,3
393,3
394,3
395,3
396,4
397,4
398,4
399,4
400,4
