id,district
1,1
2,1
3,1
4,1
5,1
6,1
7,2
8,2
9,2
10,2
11,2
12,2
13,3
14,3
15,3
16,3
17,3
18,3
19,4
20,4
21,4
22,4
23,4
24,4
25,1
26,1
27,1
28,1
29,1
30,1
31,2
32,2
33,2
34,2
35,2
36,2
37,3
38,3
39,3
40,3
41,3
42,3
43,4
44,4
45,4
46,4
47,4
48,4
49,1
50,1
51,1
52,1
53,1
54,1
55,2
56,2
57,2
58,2
59,2
60,2
61,3
62,3
63,3
64,3
65,3
66,3
67,4
68,4
69,4
70,4
71,4
72,4
73,1
74,1
75,1
76,1
77,1
78,1
79,2
80,2
81,2
82,2
83,2
84,2
85,3
86,3
87,3
88,3
89,3
90,3
91,4
92,4
93,4
94,4
95,4
96,4
97,1
98,1
99,1
100,1
101,1
102,1
103,2
104,2
105,2
106,2
107,2
108,2
109,3
110,3
111,3
112,3
113,3
114,3
115,4
116,4
117,4
118,4
119,4
120,4
121,1
122,1
123,1
124,1
125,1
126,1
127,2
128,2
129,2
130,2
131,2
132,2
133,3
134,3
135,3
136,3
137,3
138,3
139,4
140,4
141,4
142,4
143,4
144,4
145,1
146,1
147,1
148,1
149,1
150,1
151,2
152,2
153,2
154,2
155,2
156,2
157,3
158,3
159,3
160,3
161,3
162,3
163,4
164,4
165,4
166,4
167,4
168,4
169,1
170,1
171,1
172,1
173,1
174,1
175,2
176,2
177,2
178,2
179,2
180,2
181,3
182,3
183,3
184,3
185,3
186,3
187,4
188,4
189,4
190,4
191,4
192,4
193,1
194,1
195,1
196,1
197,1
198,1
199,2
200,2
201,2
202,2
203,2
204,2
205,3
206,3
207,3
208,3
209,3
210,3
211,4
212,4
213,4
214,4
215,4
216,4
217,1
218,1
219,1
220,1
221,1
222,1
223,2
224,2
225,2
226,2
227,2
228,2
229,3
230,3
231,3
232,3
233,3
234,3
235,4
236,4
237,4
238,4
239,4
240,4
241,1
242,1
243,1
244,1
245,1
246,1
247,2
248,2
249,2
250,2
251,2
252,2
253,3
254,3
255,3
256,3
257,3
258,3
259,4
260,4
261,4
262,4
263,4
264,4
265,1
266,1
267,1
268,1
269,1
270,1
271,2
272,2
273,2
274,2
275,2
276,2
277,3
278,3
279,3
280,3
281,3
282,3
283,4
284,4
285,4
286,4
287,4
288,4
289,1
290,1
291,1
292,1
293,1
294,1
295,2
296,2
297,2
298,2
299,2
300,2
301,3
302,3
303,3
304,3
305,3
306,3
307,4
308,4
309,4
310,4
311,4
312,4
313,1
314,1
315,1
316,1
317,1
318,1
319,2
320,2
321,2
322,2
323,2
324,2
325,3
326,3
327,3
328,3
329,3
330,3
331,4
332,4
333,4
334,4
335,4
336,4
337,1
338,1
339,1
340,1
341,1
342,1
343,2
344,2
345,2
346,2
347,2
348,2
349,3
350,3
351,3
352,3
353,3
354,3
355,4
356,4
357,4
358,4
359,4
360,4
361,1
362,1
363,1
364,1
365,1
366,1
367,2
368,2
369,2
370,2
371,2
372,2
373,3
374,3
375,3
376,3
377,3
378,3
379,4
380,4
381,4
382,4
383,4
384,4
385,1
386,1
387,1
388,1
389,1
390,1
391,2
392,2
393,2
394,2
395,2
396,2
397,3
398,3
399,3
400,3
401,3
402,3
403,4
404,4
405,4
406,4
407,4
408,4
409,1
410,1
411,1
412,1
413,1
414,1
415,2
416,2
417,2
418,2
419,2
420,2
421,3
422,3
423,3
424,3
425,3
426,3
427,4
428,4
429,4
430,4
431,4
432,4
433,1
434,1
435,1
436,1
437,1
438,1
439,2
440,2
441,2
442,2
443,2
444,2
445,3
446,3
447,3
448,3
449,3
450,3
451,4
452,4
453,4
454,4
455,4
456,4
457,1
458,1
459,1
460,1
461,1
462,1
463,2
464,2
465,2
466,2
467,2
468,2
469,3
470,3
471,3
472,3
473,3
474,3
475,4
476,4
477,4
478,4
479,4
480,4
481,1
482,1
483,1
484,1
485,1
486,1
487,2
488,2
489,2
490,2
491,2
492,2
493,3
494,3
495,3
496,3
497,3
498,3
499,4
500,4
501,4
502,4
503,4
504,4
505,1
506,1
507,1
508,1
509,1
510,1
511,2
512,2
513,2
514,2
515,2
516,2
517,3
518,3
519,3
520,3
521,3
522,3
523,4
524,4
525,4
526,4
527,4
528,4
529,1
530,1
531,1
532,1
533,1
534,1
535,2
536,2
537,2
538,2
539,2
540,2
541,3
542,3
543,3
544,3
545,3
546,3
547,4
548,4
549,4
550,4
551,4
552,4
553,1
554,1
555,1
556,1
557,1
558,1
559,2
560,2
561,2
562,2
563,2
564,2
565,3
566,3
567,3
568,3
569,3
570,3
571,4
572,4
573,4
574,4
575,4
576,4
